Country or Area,Year,Area,Sex,Age,Record Type,Source Year,Value,Deaths
Hungary,2006,Urban,Male,30 - 34,Estimate - de jure,2007,281712.0,329.0
Hungary,2006,Urban,Male,35 - 39,Estimate - de jure,2007,239215.5,496.0
Hungary,2006,Urban,Male,40 - 44,Estimate - de jure,2007,192573.5,850.0
Hungary,2006,Urban,Male,45 - 49,Estimate - de jure,2007,206731.5,1874.0
Hungary,2006,Urban,Male,5 - 9,Estimate - de jure,2007,156296.0,20.0
Hungary,2006,Urban,Male,50 - 54,Estimate - de jure,2007,248914.0,3485.0
Hungary,2006,Urban,Male,55 - 59,Estimate - de jure,2007,208240.5,3956.0
Hungary,2006,Urban,Male,60 - 64,Estimate - de jure,2007,170921.5,4417.0
Hungary,2006,Urban,Male,65 - 69,Estimate - de jure,2007,131489.5,4702.0
Hungary,2006,Urban,Male,70 - 74,Estimate - de jure,2007,105498.0,5322.0
Hungary,2006,Urban,Male,75 - 79,Estimate - de jure,2007,80467.5,5947.0
Hungary,2006,Urban,Male,80 +,Estimate - de jure,2007,73413.0,10313.0
Hungary,2007,Rural,Female,0,Estimate - de jure,2008,15682.5,
Hungary,2007,Rural,Female,1 - 4,Estimate - de jure,2008,63513.0,
Hungary,2007,Rural,Female,10 - 14,Estimate - de jure,2008,101117.5,
Hungary,2007,Rural,Female,15 - 19,Estimate - de jure,2008,101078.0,
Hungary,2007,Rural,Female,20 - 24,Estimate - de jure,2008,102494.0,
Hungary,2007,Rural,Female,25 - 29,Estimate - de jure,2008,106160.0,
Hungary,2007,Rural,Female,30 - 34,Estimate - de jure,2008,119624.5,
Hungary,2007,Rural,Female,35 - 39,Estimate - de jure,2008,112805.5,
Hungary,2007,Rural,Female,40 - 44,Estimate - de jure,2008,103075.0,
Hungary,2007,Rural,Female,45 - 49,Estimate - de jure,2008,111077.0,
Hungary,2007,Rural,Female,5 - 9,Estimate - de jure,2008,87065.0,
Hungary,2007,Rural,Female,50 - 54,Estimate - de jure,2008,128803.0,
Hungary,2007,Rural,Female,55 - 59,Estimate - de jure,2008,113538.0,
Hungary,2007,Rural,Female,60 - 64,Estimate - de jure,2008,95384.5,
Hungary,2007,Rural,Female,65 - 69,Estimate - de jure,2008,95484.0,
Hungary,2007,Rural,Female,70 - 74,Estimate - de jure,2008,87701.5,
Hungary,2007,Rural,Female,75 - 79,Estimate - de jure,2008,74692.5,
Hungary,2007,Rural,Female,80 +,Estimate - de jure,2008,81325.5,
Hungary,2007,Rural,Male,0,Estimate - de jure,2008,16310.0,
Hungary,2007,Rural,Male,1 - 4,Estimate - de jure,2008,67653.5,
Hungary,2007,Rural,Male,10 - 14,Estimate - de jure,2008,107164.0,
Hungary,2007,Rural,Male,15 - 19,Estimate - de jure,2008,110962.5,
Hungary,2007,Rural,Male,20 - 24,Estimate - de jure,2008,111477.0,
Hungary,2007,Rural,Male,25 - 29,Estimate - de jure,2008,121143.5,
Hungary,2007,Rural,Male,30 - 34,Estimate - de jure,2008,131220.0,
Hungary,2007,Rural,Male,35 - 39,Estimate - de jure,2008,121051.0,
Hungary,2007,Rural,Male,40 - 44,Estimate - de jure,2008,109995.0,
Hungary,2007,Rural,Male,45 - 49,Estimate - de jure,2008,116611.0,
Hungary,2007,Rural,Male,5 - 9,Estimate - de jure,2008,91600.0,
Hungary,2007,Rural,Male,50 - 54,Estimate - de jure,2008,132089.0,
Hungary,2007,Rural,Male,55 - 59,Estimate - de jure,2008,107322.5,
Hungary,2007,Rural,Male,60 - 64,Estimate - de jure,2008,79137.0,
Hungary,2007,Rural,Male,65 - 69,Estimate - de jure,2008,66746.0,
Hungary,2007,Rural,Male,70 - 74,Estimate - de jure,2008,52790.5,
Hungary,2007,Rural,Male,75 - 79,Estimate - de jure,2008,39332.0,
Hungary,2007,Rural,Male,80 +,Estimate - de jure,2008,34762.0,
Hungary,2007,Urban,Female,0,Estimate - de jure,2008,31938.5,
Hungary,2007,Urban,Female,1 - 4,Estimate - de jure,2008,123682.5,
Hungary,2007,Urban,Female,10 - 14,Estimate - de jure,2008,168677.5,
Hungary,2007,Urban,Female,15 - 19,Estimate - de jure,2008,202689.0,
Hungary,2007,Urban,Female,20 - 24,Estimate - de jure,2008,221093.5,
Hungary,2007,Urban,Female,25 - 29,Estimate - de jure,2008,271221.5,
Hungary,2007,Urban,Female,30 - 34,Estimate - de jure,2008,290878.0,
Hungary,2007,Urban,Female,35 - 39,Estimate - de jure,2008,242418.0,
Hungary,2007,Urban,Female,40 - 44,Estimate - de jure,2008,205926.0,
Hungary,2007,Urban,Female,45 - 49,Estimate - de jure,2008,219758.0,
Hungary,2007,Urban,Female,5 - 9,Estimate - de jure,2008,148354.0,
Hungary,2007,Urban,Female,50 - 54,Estimate - de jure,2008,288882.5,
Hungary,2007,Urban,Female,55 - 59,Estimate - de jure,2008,257880.5,
Hungary,2007,Urban,Female,60 - 64,Estimate - de jure,2008,221554.0,
Hungary,2007,Urban,Female,65 - 69,Estimate - de jure,2008,195449.0,
Hungary,2007,Urban,Female,70 - 74,Estimate - de jure,2008,168084.0,
Hungary,2007,Urban,Female,75 - 79,Estimate - de jure,2008,146063.5,
Hungary,2007,Urban,Female,80 +,Estimate - de jure,2008,176288.5,
Hungary,2007,Urban,Male,0,Estimate - de jure,2008,33636.0,
Hungary,2007,Urban,Male,1 - 4,Estimate - de jure,2008,130434.0,
Hungary,2007,Urban,Male,10 - 14,Estimate - de jure,2008,176475.0,
Hungary,2007,Urban,Male,15 - 19,Estimate - de jure,2008,207013.5,
Hungary,2007,Urban,Male,20 - 24,Estimate - de jure,2008,222824.0,
Hungary,2007,Urban,Male,25 - 29,Estimate - de jure,2008,273870.0,
Hungary,2007,Urban,Male,30 - 34,Estimate - de jure,2008,293822.5,
Hungary,2007,Urban,Male,35 - 39,Estimate - de jure,2008,243707.5,
Hungary,2007,Urban,Male,40 - 44,Estimate - de jure,2008,198122.0,
Hungary,2007,Urban,Male,45 - 49,Estimate - de jure,2008,196581.5,
Hungary,2007,Urban,Male,5 - 9,Estimate - de jure,2008,155925.0,
Hungary,2007,Urban,Male,50 - 54,Estimate - de jure,2008,246637.5,
Hungary,2007,Urban,Male,55 - 59,Estimate - de jure,2008,210312.0,
Hungary,2007,Urban,Male,60 - 64,Estimate - de jure,2008,171805.5,
Hungary,2007,Urban,Male,65 - 69,Estimate - de jure,2008,135669.5,
Hungary,2007,Urban,Male,70 - 74,Estimate - de jure,2008,103748.5,
Hungary,2007,Urban,Male,75 - 79,Estimate - de jure,2008,80986.5,
Hungary,2007,Urban,Male,80 +,Estimate - de jure,2008,75383.0,
Hungary,2008,Rural,Female,0,Estimate - de jure,2009,15013.0,
Hungary,2008,Rural,Female,1 - 4,Estimate - de jure,2009,61375.0,
Hungary,2008,Rural,Female,10 - 14,Estimate - de jure,2009,95938.0,
Hungary,2008,Rural,Female,15 - 19,Estimate - de jure,2009,97870.0,
Hungary,2008,Rural,Female,20 - 24,Estimate - de jure,2009,99579.0,
Hungary,2008,Rural,Female,25 - 29,Estimate - de jure,2009,98249.0,
Hungary,2008,Rural,Female,30 - 34,Estimate - de jure,2009,116805.0,
Hungary,2008,Rural,Female,35 - 39,Estimate - de jure,2009,109014.0,
Hungary,2008,Rural,Female,40 - 44,Estimate - de jure,2009,103020.0,
Hungary,2008,Rural,Female,45 - 49,Estimate - de jure,2009,105452.0,
Hungary,2008,Rural,Female,5 - 9,Estimate - de jure,2009,83071.0,
Hungary,2008,Rural,Female,50 - 54,Estimate - de jure,2009,125479.0,
Hungary,2008,Rural,Female,55 - 59,Estimate - de jure,2009,113185.0,
Hungary,2008,Rural,Female,60 - 64,Estimate - de jure,2009,94276.0,
Hungary,2008,Rural,Female,65 - 69,Estimate - de jure,2009,93353.0,
Hungary,2008,Rural,Female,70 - 74,Estimate - de jure,2009,85121.0,
Hungary,2008,Rural,Female,75 - 79,Estimate - de jure,2009,73820.0,
Hungary,2008,Rural,Female,80 +,Estimate - de jure,2009,82123.0,
Hungary,2008,Rural,Male,0,Estimate - de jure,2009,15778.0,
Hungary,2008,Rural,Male,1 - 4,Estimate - de jure,2009,65022.0,
Hungary,2008,Rural,Male,10 - 14,Estimate - de jure,2009,101725.0,
Hungary,2008,Rural,Male,15 - 19,Estimate - de jure,2009,107524.0,
Hungary,2008,Rural,Male,20 - 24,Estimate - de jure,2009,109170.0,
Hungary,2008,Rural,Male,25 - 29,Estimate - de jure,2009,113868.0,
Hungary,2008,Rural,Male,30 - 34,Estimate - de jure,2009,129163.0,
Hungary,2008,Rural,Male,35 - 39,Estimate - de jure,2009,117616.0,
Hungary,2008,Rural,Male,40 - 44,Estimate - de jure,2009,110406.0,
Hungary,2008,Rural,Male,45 - 49,Estimate - de jure,2009,110692.0,
Hungary,2008,Rural,Male,5 - 9,Estimate - de jure,2009,87493.0,
Hungary,2008,Rural,Male,50 - 54,Estimate - de jure,2009,129016.0,
Hungary,2008,Rural,Male,55 - 59,Estimate - de jure,2009,107431.0,
Hungary,2008,Rural,Male,60 - 64,Estimate - de jure,2009,79774.0,
Hungary,2008,Rural,Male,65 - 69,Estimate - de jure,2009,66272.0,
Hungary,2008,Rural,Male,70 - 74,Estimate - de jure,2009,50786.0,
Hungary,2008,Rural,Male,75 - 79,Estimate - de jure,2009,38718.0,
Hungary,2008,Rural,Male,80 +,Estimate - de jure,2009,34827.0,
Hungary,2008,Urban,Female,0,Estimate - de jure,2009,32109.0,
Hungary,2008,Urban,Female,1 - 4,Estimate - de jure,2009,127777.0,
Hungary,2008,Urban,Female,10 - 14,Estimate - de jure,2009,164027.0,
Hungary,2008,Urban,Female,15 - 19,Estimate - de jure,2009,202908.0,
Hungary,2008,Urban,Female,20 - 24,Estimate - de jure,2009,220322.0,
Hungary,2008,Urban,Female,25 - 29,Estimate - de jure,2009,264000.0,
Hungary,2008,Urban,Female,30 - 34,Estimate - de jure,2009,304141.0,
Hungary,2008,Urban,Female,35 - 39,Estimate - de jure,2009,247631.0,
Hungary,2008,Urban,Female,40 - 44,Estimate - de jure,2009,216452.0,
Hungary,2008,Urban,Female,45 - 49,Estimate - de jure,2009,213467.0,
Hungary,2008,Urban,Female,5 - 9,Estimate - de jure,2009,151578.0,
Hungary,2008,Urban,Female,50 - 54,Estimate - de jure,2009,281528.0,
Hungary,2008,Urban,Female,55 - 59,Estimate - de jure,2009,264315.0,
Hungary,2008,Urban,Female,60 - 64,Estimate - de jure,2009,227232.0,
Hungary,2008,Urban,Female,65 - 69,Estimate - de jure,2009,201573.0,
Hungary,2008,Urban,Female,70 - 74,Estimate - de jure,2009,169502.0,
Hungary,2008,Urban,Female,75 - 79,Estimate - de jure,2009,147549.0,
Hungary,2008,Urban,Female,80 +,Estimate - de jure,2009,183035.0,
Hungary,2008,Urban,Male,0,Estimate - de jure,2009,33844.0,
Hungary,2008,Urban,Male,1 - 4,Estimate - de jure,2009,134495.0,
Hungary,2008,Urban,Male,10 - 14,Estimate - de jure,2009,171990.0,
Hungary,2008,Urban,Male,15 - 19,Estimate - de jure,2009,207269.0,
Hungary,2008,Urban,Male,20 - 24,Estimate - de jure,2009,221946.0,
Hungary,2008,Urban,Male,25 - 29,Estimate - de jure,2009,265467.0,
Hungary,2008,Urban,Male,30 - 34,Estimate - de jure,2009,307216.0,
Hungary,2008,Urban,Male,35 - 39,Estimate - de jure,2009,249509.0,
Hungary,2008,Urban,Male,40 - 44,Estimate - de jure,2009,210254.0,
Hungary,2008,Urban,Male,45 - 49,Estimate - de jure,2009,192826.0,
Hungary,2008,Urban,Male,5 - 9,Estimate - de jure,2009,159473.0,
Hungary,2008,Urban,Male,50 - 54,Estimate - de jure,2009,240371.0,
Hungary,2008,Urban,Male,55 - 59,Estimate - de jure,2009,215308.0,
Hungary,2008,Urban,Male,60 - 64,Estimate - de jure,2009,175652.0,
Hungary,2008,Urban,Male,65 - 69,Estimate - de jure,2009,141609.0,
Hungary,2008,Urban,Male,70 - 74,Estimate - de jure,2009,103687.0,
Hungary,2008,Urban,Male,75 - 79,Estimate - de jure,2009,82030.0,
Hungary,2008,Urban,Male,80 +,Estimate - de jure,2009,78087.0,
Hungary,2010,Rural,Female,0,Estimate - de jure,2011,13453.0,
Hungary,2010,Rural,Female,1 - 4,Estimate - de jure,2011,57750.0,
Hungary,2010,Rural,Female,10 - 14,Estimate - de jure,2011,85460.5,
Hungary,2010,Rural,Female,15 - 19,Estimate - de jure,2011,90460.5,
Hungary,2010,Rural,Female,20 - 24,Estimate - de jure,2011,92280.5,
Hungary,2010,Rural,Female,25 - 29,Estimate - de jure,2011,88317.5,
Hungary,2010,Rural,Female,30 - 34,Estimate - de jure,2011,103943.5,
Hungary,2010,Rural,Female,35 - 39,Estimate - de jure,2011,106427.0,
Hungary,2010,Rural,Female,40 - 44,Estimate - de jure,2011,103096.0,
Hungary,2010,Rural,Female,45 - 49,Estimate - de jure,2011,96344.5,
Hungary,2010,Rural,Female,5 - 9,Estimate - de jure,2011,75932.5,
Hungary,2010,Rural,Female,50 - 54,Estimate - de jure,2011,111945.0,
Hungary,2010,Rural,Female,55 - 59,Estimate - de jure,2011,114473.5,
Hungary,2010,Rural,Female,60 - 64,Estimate - de jure,2011,95074.0,
Hungary,2010,Rural,Female,65 - 69,Estimate - de jure,2011,88012.0,
Hungary,2010,Rural,Female,70 - 74,Estimate - de jure,2011,80851.5,
Hungary,2010,Rural,Female,75 - 79,Estimate - de jure,2011,69938.0,
Hungary,2010,Rural,Female,80 +,Estimate - de jure,2011,83136.5,
Hungary,2010,Rural,Male,0,Estimate - de jure,2011,14164.0,
Hungary,2010,Rural,Male,1 - 4,Estimate - de jure,2011,60785.5,
Hungary,2010,Rural,Male,10 - 14,Estimate - de jure,2011,90308.5,
Hungary,2010,Rural,Male,15 - 19,Estimate - de jure,2011,99546.0,
Hungary,2010,Rural,Male,20 - 24,Estimate - de jure,2011,103823.0,
Hungary,2010,Rural,Male,25 - 29,Estimate - de jure,2011,102095.5,
Hungary,2010,Rural,Male,30 - 34,Estimate - de jure,2011,118480.0,
Hungary,2010,Rural,Male,35 - 39,Estimate - de jure,2011,116898.0,
Hungary,2010,Rural,Male,40 - 44,Estimate - de jure,2011,110580.0,
Hungary,2010,Rural,Male,45 - 49,Estimate - de jure,2011,101355.0,
Hungary,2010,Rural,Male,5 - 9,Estimate - de jure,2011,80697.5,
Hungary,2010,Rural,Male,50 - 54,Estimate - de jure,2011,114328.0,
Hungary,2010,Rural,Male,55 - 59,Estimate - de jure,2011,110255.0,
Hungary,2010,Rural,Male,60 - 64,Estimate - de jure,2011,83048.5,
Hungary,2010,Rural,Male,65 - 69,Estimate - de jure,2011,64351.0,
Hungary,2010,Rural,Male,70 - 74,Estimate - de jure,2011,48198.5,
Hungary,2010,Rural,Male,75 - 79,Estimate - de jure,2011,36349.5,
Hungary,2010,Rural,Male,80 +,Estimate - de jure,2011,34792.5,
Hungary,2010,Urban,Female,0,Estimate - de jure,2011,31315.0,
Hungary,2010,Urban,Female,1 - 4,Estimate - de jure,2011,134345.5,
Hungary,2010,Urban,Female,10 - 14,Estimate - de jure,2011,157707.5,
Hungary,2010,Urban,Female,15 - 19,Estimate - de jure,2011,200880.5,
Hungary,2010,Urban,Female,20 - 24,Estimate - de jure,2011,223878.0,
Hungary,2010,Urban,Female,25 - 29,Estimate - de jure,2011,250997.0,
Hungary,2010,Urban,Female,30 - 34,Estimate - de jure,2011,305181.0,
Hungary,2010,Urban,Female,35 - 39,Estimate - de jure,2011,272958.0,
Hungary,2010,Urban,Female,40 - 44,Estimate - de jure,2011,237622.5,
Hungary,2010,Urban,Female,45 - 49,Estimate - de jure,2011,207960.5,
Hungary,2010,Urban,Female,5 - 9,Estimate - de jure,2011,158431.0,
Hungary,2010,Urban,Female,50 - 54,Estimate - de jure,2011,249958.5,
Hungary,2010,Urban,Female,55 - 59,Estimate - de jure,2011,286118.0,
Hungary,2010,Urban,Female,60 - 64,Estimate - de jure,2011,239903.0,
Hungary,2010,Urban,Female,65 - 69,Estimate - de jure,2011,213097.5,
Hungary,2010,Urban,Female,70 - 74,Estimate - de jure,2011,176426.5,
Hungary,2010,Urban,Female,75 - 79,Estimate - de jure,2011,148895.0,
Hungary,2010,Urban,Female,80 +,Estimate - de jure,2011,197051.5,
Hungary,2010,Urban,Male,0,Estimate - de jure,2011,32947.0,
Hungary,2010,Urban,Male,1 - 4,Estimate - de jure,2011,141265.5,
Hungary,2010,Urban,Male,10 - 14,Estimate - de jure,2011,165461.5,
Hungary,2010,Urban,Male,15 - 19,Estimate - de jure,2011,205510.0,
Hungary,2010,Urban,Male,20 - 24,Estimate - de jure,2011,226169.5,
Hungary,2010,Urban,Male,25 - 29,Estimate - de jure,2011,251064.0,
Hungary,2010,Urban,Male,30 - 34,Estimate - de jure,2011,309231.5,
Hungary,2010,Urban,Male,35 - 39,Estimate - de jure,2011,274962.5,
Hungary,2010,Urban,Male,40 - 44,Estimate - de jure,2011,235134.0,
Hungary,2010,Urban,Male,45 - 49,Estimate - de jure,2011,192744.0,
Hungary,2010,Urban,Male,5 - 9,Estimate - de jure,2011,167007.5,
Hungary,2010,Urban,Male,50 - 54,Estimate - de jure,2011,214111.5,
Hungary,2010,Urban,Male,55 - 59,Estimate - de jure,2011,233366.0,
Hungary,2010,Urban,Male,60 - 64,Estimate - de jure,2011,185160.0,
Hungary,2010,Urban,Male,65 - 69,Estimate - de jure,2011,151385.0,
Hungary,2010,Urban,Male,70 - 74,Estimate - de jure,2011,107698.0,
Hungary,2010,Urban,Male,75 - 79,Estimate - de jure,2011,82384.5,
Hungary,2010,Urban,Male,80 +,Estimate - de jure,2011,84741.5,
Hungary,2011,Rural,Female,0,Census - de facto - complete tabulation,2013,13169.0,
Hungary,2011,Rural,Female,1 - 4,Census - de facto - complete tabulation,2013,59508.0,
Hungary,2011,Rural,Female,10 - 14,Census - de facto - complete tabulation,2013,82864.0,
Hungary,2011,Rural,Female,15 - 19,Census - de facto - complete tabulation,2013,88237.0,
Hungary,2011,Rural,Female,20 - 24,Census - de facto - complete tabulation,2013,85597.0,
Hungary,2011,Rural,Female,25 - 29,Census - de facto - complete tabulation,2013,81798.0,
Hungary,2011,Rural,Female,30 - 34,Census - de facto - complete tabulation,2013,100866.0,
Hungary,2011,Rural,Female,35 - 39,Census - de facto - complete tabulation,2013,113489.0,
Hungary,2011,Rural,Female,40 - 44,Census - de facto - complete tabulation,2013,107100.0,
Hungary,2011,Rural,Female,45 - 49,Census - de facto - complete tabulation,2013,95687.0,
Hungary,2011,Rural,Female,5 - 9,Census - de facto - complete tabulation,2013,79084.0,
Hungary,2011,Rural,Female,50 - 54,Census - de facto - complete tabulation,2013,107821.0,
Hungary,2011,Rural,Female,55 - 59,Census - de facto - complete tabulation,2013,119228.0,
Hungary,2011,Rural,Female,60 - 64,Census - de facto - complete tabulation,2013,103341.0,
Hungary,2011,Rural,Female,65 - 69,Census - de facto - complete tabulation,2013,85369.0,
Hungary,2011,Rural,Female,70 - 74,Census - de facto - complete tabulation,2013,80680.0,
Hungary,2011,Rural,Female,75 - 79,Census - de facto - complete tabulation,2013,68993.0,
Hungary,2011,Rural,Female,80 +,Census - de facto - complete tabulation,2013,84371.0,
Hungary,2011,Rural,Male,0,Census - de facto - complete tabulation,2013,13927.0,
Hungary,2011,Rural,Male,1 - 4,Census - de facto - complete tabulation,2013,62510.0,
Hungary,2011,Rural,Male,10 - 14,Census - de facto - complete tabulation,2013,88506.0,
Hungary,2011,Rural,Male,15 - 19,Census - de facto - complete tabulation,2013,95500.0,
Hungary,2011,Rural,Male,20 - 24,Census - de facto - complete tabulation,2013,95215.0,
Hungary,2011,Rural,Male,25 - 29,Census - de facto - complete tabulation,2013,90583.0,
Hungary,2011,Rural,Male,30 - 34,Census - de facto - complete tabulation,2013,107700.0,
Hungary,2011,Rural,Male,35 - 39,Census - de facto - complete tabulation,2013,121730.0,
Hungary,2011,Rural,Male,40 - 44,Census - de facto - complete tabulation,2013,113767.0,
Hungary,2011,Rural,Male,45 - 49,Census - de facto - complete tabulation,2013,100989.0,
Hungary,2011,Rural,Male,5 - 9,Census - de facto - complete tabulation,2013,83770.0,
Hungary,2011,Rural,Male,50 - 54,Census - de facto - complete tabulation,2013,110729.0,
Hungary,2011,Rural,Male,55 - 59,Census - de facto - complete tabulation,2013,117488.0,
Hungary,2011,Rural,Male,60 - 64,Census - de facto - complete tabulation,2013,91906.0,
Hungary,2011,Rural,Male,65 - 69,Census - de facto - complete tabulation,2013,64341.0,
Hungary,2011,Rural,Male,70 - 74,Census - de facto - complete tabulation,2013,49355.0,
Hungary,2011,Rural,Male,75 - 79,Census - de facto - complete tabulation,2013,35039.0,
Hungary,2011,Rural,Male,80 +,Census - de facto - complete tabulation,2013,33513.0,
Hungary,2011,Urban,Female,0,Census - de facto - complete tabulation,2013,29789.0,
Hungary,2011,Urban,Female,1 - 4,Census - de facto - complete tabulation,2013,129446.0,
Hungary,2011,Urban,Female,10 - 14,Census - de facto - complete tabulation,2013,155252.0,
Hungary,2011,Urban,Female,15 - 19,Census - de facto - complete tabulation,2013,201222.0,
Hungary,2011,Urban,Female,20 - 24,Census - de facto - complete tabulation,2013,215599.0,
Hungary,2011,Urban,Female,25 - 29,Census - de facto - complete tabulation,2013,219265.0,
Hungary,2011,Urban,Female,30 - 34,Census - de facto - complete tabulation,2013,278548.0,
Hungary,2011,Urban,Female,35 - 39,Census - de facto - complete tabulation,2013,289822.0,
Hungary,2011,Urban,Female,40 - 44,Census - de facto - complete tabulation,2013,249160.0,
Hungary,2011,Urban,Female,45 - 49,Census - de facto - complete tabulation,2013,208739.0,
Hungary,2011,Urban,Female,5 - 9,Census - de facto - complete tabulation,2013,155302.0,
Hungary,2011,Urban,Female,50 - 54,Census - de facto - complete tabulation,2013,234618.0,
Hungary,2011,Urban,Female,55 - 59,Census - de facto - complete tabulation,2013,297824.0,
Hungary,2011,Urban,Female,60 - 64,Census - de facto - complete tabulation,2013,257210.0,
Hungary,2011,Urban,Female,65 - 69,Census - de facto - complete tabulation,2013,215684.0,
Hungary,2011,Urban,Female,70 - 74,Census - de facto - complete tabulation,2013,180268.0,
Hungary,2011,Urban,Female,75 - 79,Census - de facto - complete tabulation,2013,146423.0,
Hungary,2011,Urban,Female,80 +,Census - de facto - complete tabulation,2013,197776.0,
Hungary,2011,Urban,Male,0,Census - de facto - complete tabulation,2013,31393.0,
Hungary,2011,Urban,Male,1 - 4,Census - de facto - complete tabulation,2013,135503.0,
Hungary,2011,Urban,Male,10 - 14,Census - de facto - complete tabulation,2013,163446.0,
Hungary,2011,Urban,Male,15 - 19,Census - de facto - complete tabulation,2013,208575.0,
Hungary,2011,Urban,Male,20 - 24,Census - de facto - complete tabulation,2013,221824.0,
Hungary,2011,Urban,Male,25 - 29,Census - de facto - complete tabulation,2013,219655.0,
Hungary,2011,Urban,Male,30 - 34,Census - de facto - complete tabulation,2013,278203.0,
Hungary,2011,Urban,Male,35 - 39,Census - de facto - complete tabulation,2013,290555.0,
Hungary,2011,Urban,Male,40 - 44,Census - de facto - complete tabulation,2013,244494.0,
Hungary,2011,Urban,Male,45 - 49,Census - de facto - complete tabulation,2013,196257.0,
Hungary,2011,Urban,Male,5 - 9,Census - de facto - complete tabulation,2013,164190.0,
Hungary,2011,Urban,Male,50 - 54,Census - de facto - complete tabulation,2013,204403.0,
Hungary,2011,Urban,Male,55 - 59,Census - de facto - complete tabulation,2013,246571.0,
Hungary,2011,Urban,Male,60 - 64,Census - de facto - complete tabulation,2013,201534.0,
Hungary,2011,Urban,Male,65 - 69,Census - de facto - complete tabulation,2013,157577.0,
Hungary,2011,Urban,Male,70 - 74,Census - de facto - complete tabulation,2013,113541.0,
Hungary,2011,Urban,Male,75 - 79,Census - de facto - complete tabulation,2013,80618.0,
Hungary,2011,Urban,Male,80 +,Census - de facto - complete tabulation,2013,83572.0,
Hungary,2012,Rural,Female,0,Estimate - de jure,2013,12912.0,
Hungary,2012,Rural,Female,1 - 4,Estimate - de jure,2013,56332.0,
Hungary,2012,Rural,Female,10 - 14,Estimate - de jure,2013,81987.5,
Hungary,2012,Rural,Female,15 - 19,Estimate - de jure,2013,90418.0,
Hungary,2012,Rural,Female,20 - 24,Estimate - de jure,2013,94585.0,
Hungary,2012,Rural,Female,25 - 29,Estimate - de jure,2013,84759.5,
Hungary,2012,Rural,Female,30 - 34,Estimate - de jure,2013,97233.0,
Hungary,2012,Rural,Female,35 - 39,Estimate - de jure,2013,113858.0,
Hungary,2012,Rural,Female,40 - 44,Estimate - de jure,2013,106052.5,
Hungary,2012,Rural,Female,45 - 49,Estimate - de jure,2013,96532.0,
Hungary,2012,Rural,Female,5 - 9,Estimate - de jure,2013,77210.0,
Hungary,2012,Rural,Female,50 - 54,Estimate - de jure,2013,103682.0,
Hungary,2012,Rural,Female,55 - 59,Estimate - de jure,2013,119448.5,
Hungary,2012,Rural,Female,60 - 64,Estimate - de jure,2013,104158.0,
Hungary,2012,Rural,Female,65 - 69,Estimate - de jure,2013,84330.5,
Hungary,2012,Rural,Female,70 - 74,Estimate - de jure,2013,80554.5,
Hungary,2012,Rural,Female,75 - 79,Estimate - de jure,2013,68109.5,
Hungary,2012,Rural,Female,80 +,Estimate - de jure,2013,85105.5,
Hungary,2012,Rural,Male,0,Estimate - de jure,2013,13785.0,
Hungary,2012,Rural,Male,1 - 4,Estimate - de jure,2013,59396.0,
Hungary,2012,Rural,Male,10 - 14,Estimate - de jure,2013,87248.5,
Hungary,2012,Rural,Male,15 - 19,Estimate - de jure,2013,97680.5,
Hungary,2012,Rural,Male,20 - 24,Estimate - de jure,2013,103788.5,
Hungary,2012,Rural,Male,25 - 29,Estimate - de jure,2013,94761.5,
Hungary,2012,Rural,Male,30 - 34,Estimate - de jure,2013,106663.5,
Hungary,2012,Rural,Male,35 - 39,Estimate - de jure,2013,124209.0,
Hungary,2012,Rural,Male,40 - 44,Estimate - de jure,2013,114006.5,
Hungary,2012,Rural,Male,45 - 49,Estimate - de jure,2013,102373.5,
Hungary,2012,Rural,Male,5 - 9,Estimate - de jure,2013,81576.5,
Hungary,2012,Rural,Male,50 - 54,Estimate - de jure,2013,106725.0,
Hungary,2012,Rural,Male,55 - 59,Estimate - de jure,2013,117931.0,
Hungary,2012,Rural,Male,60 - 64,Estimate - de jure,2013,92693.5,
Hungary,2012,Rural,Male,65 - 69,Estimate - de jure,2013,64922.0,
Hungary,2012,Rural,Male,70 - 74,Estimate - de jure,2013,49915.0,
Hungary,2012,Rural,Male,75 - 79,Estimate - de jure,2013,34557.5,
Hungary,2012,Rural,Male,80 +,Estimate - de jure,2013,33629.5,
Hungary,2012,Urban,Female,0,Estimate - de jure,2013,29893.0,
Hungary,2012,Urban,Female,1 - 4,Estimate - de jure,2013,128460.5,
Hungary,2012,Urban,Female,10 - 14,Estimate - de jure,2013,153470.5,
Hungary,2012,Urban,Female,15 - 19,Estimate - de jure,2013,191060.0,
Hungary,2012,Urban,Female,20 - 24,Estimate - de jure,2013,210393.0,
Hungary,2012,Urban,Female,25 - 29,Estimate - de jure,2013,215431.5,
Hungary,2012,Urban,Female,30 - 34,Estimate - de jure,2013,267366.5,
Hungary,2012,Urban,Female,35 - 39,Estimate - de jure,2013,297616.0,
Hungary,2012,Urban,Female,40 - 44,Estimate - de jure,2013,251656.0,
Hungary,2012,Urban,Female,45 - 49,Estimate - de jure,2013,213074.0,
Hungary,2012,Urban,Female,5 - 9,Estimate - de jure,2013,158201.5,
Hungary,2012,Urban,Female,50 - 54,Estimate - de jure,2013,225752.0,
Hungary,2012,Urban,Female,55 - 59,Estimate - de jure,2013,294260.5,
Hungary,2012,Urban,Female,60 - 64,Estimate - de jure,2013,259676.5,
